bauwerksnr,zustandsnote,zustandsklasse,geo_e,geo_n,latitude,longitude
5023528-1,2.3,befriedigend,539930.447,5640467.583,50.91447222405485,9.568014486487545
5023531-1,2.7,ausreichend,541095.035,5639630.761,50.9068656160746,9.58448570480022
5023532-0,2.3,befriedigend,541174.261,5639458.138,50.90530771368194,9.585592981259364
5023533-0,2.3,befriedigend,541027.827,5638762.034,50.8990586443761,9.583432232043165
5023549-0,2.8,ausreichend,540581.731,5640251.859,50.91248696056429,9.577254568809005
5024502-0,2.4,befriedigend,552670.716,5639277.93,50.902752795496546,9.749059783710454
5024503-0,2.2,befriedigend,552624.497,5639795.935,50.90741484893866,9.748477223738481
5024520-1,3.0,nicht ausreichend,555016.591,5648075.381,50.98163847081709,9.783747414795656
5024521-0,2.7,ausreichend,553763.615,5649409.166,50.993749866007676,9.766097073770878
5024548-0,2.5,ausreichend,555286.699,5646089.179,50.96375327641269,9.787292871007892
5024549-0,3.0,nicht ausreichend,554822.1,5646782.98,50.9700361408944,9.780782132798105
5024550-0,2.7,ausreichend,554837.492,5647197.39,50.97376092897444,9.781063825811016
5024551-0,2.9,ausreichend,555002.879,5647644.536,50.97776575640929,9.783486893898864
5024552-0,2.2,befriedigend,555211.397,5647928.362,50.980297872643035,9.786499938997238
5024553-0,3.0,nicht ausreichend,555924.709,5648027.359,50.981119170423334,9.79667543403686
5024558-0,3.2,nicht ausreichend,555498.759,5645655.58,50.95983409120528,9.79024619348182
5024578-0,2.5,ausreichend,555451.399,5645289.782,50.956549501849864,9.789516160777522
5024586-0,2.2,befriedigend,554235.85,5642792.627,50.93421136403499,9.771838971967593
5024588-0,2.3,befriedigend,554196.013,5643589.121,50.941377008954525,9.771390589541694
5024589-0,2.4,befriedigend,554398.585,5644020.528,50.94523704074144,9.774338023591156
5024591-0,2.4,befriedigend,555376.487,5645125.848,50.95508265829201,9.78842472874115
5025519-0,3.0,nicht ausreichend,565260.171,5643230.023,50.937001947471806,9.928785993690237
5025540-0,2.2,befriedigend,568040.22,5644583.937,50.94885404911324,9.968598801993862
5025543-0,2.1,befriedigend,565659.737,5643780.544,50.94190653833908,9.934571059416255
5025547-0,2.9,ausreichend,563066.503,5640927.588,50.91654369227539,9.897171440620069
5026502-0,2.7,ausreichend,570740.694,5645729.928,50.95883274150687,10.007258380531226
5026511-1,2.4,befriedigend,571443.724,5645983.161,50.96102284865202,10.01731668563572
5026701-1,2.5,ausreichend,573378.33,5645876.528,50.959820946666525,10.044837999745408
5026701-2,2.7,ausreichend,573378.33,5645876.528,50.959820946666525,10.044837999745408
5026705-0,2.8,ausreichend,575167.135,5648224.809,50.98070368033803,10.070789593983992
5026707-0,2.2,befriedigend,574821.319,5647055.18,50.97023261546656,10.065623475119528
5027551-1,2.3,befriedigend,592678.816,5650035.87,50.994432783050954,10.320649186747637
5027554-2,2.1,befriedigend,592129.29,5650472.882,50.99844982524684,10.312931669704332
5027555-1,2.5,ausreichend,591657.838,5650440.347,50.9982326278257,10.306206681129025
5027555-2,2.2,befriedigend,591657.838,5650440.347,50.9982326278257,10.306206681129025
5027556-0,2.4,befriedigend,591083.609,5650207.469,50.99623019936565,10.297967236118417
5027557-1,2.5,ausreichend,590717.07,5650113.905,50.99544694307692,10.292722002067803
5027557-2,2.5,ausreichend,590717.07,5650113.905,50.99544694307692,10.292722002067803
5027562-0,2.9,ausreichend,591393.776,5648495.568,50.980790697357705,10.30195529675649
5027563-0,2.5,ausreichend,591317.718,5648636.595,50.98207062841287,10.300907543390016
5027567-0,2.3,befriedigend,584476.784,5640651.755,50.91132662762562,10.201623403511565
5028571-1,2.2,befriedigend,596343.247,5647746.958,50.97325375840566,10.372243785595684
5028572-1,2.2,befriedigend,595706.734,5648203.232,50.97746179245597,10.36330062488533
5028572-2,2.2,befriedigend,595706.734,5648203.232,50.97746179245597,10.36330062488533
5028573-1,2.7,ausreichend,595538.799,5648323.735,50.978573002938745,10.360940859139104
5028573-2,2.3,befriedigend,595538.799,5648323.735,50.978573002938745,10.360940859139104
5028574-1,2.5,ausreichend,595252.234,5648507.387,50.98027151477398,10.35690812447621
5028575-1,3.1,nicht ausreichend,594610.604,5648749.07,50.98255005070529,10.347833467925014
5028575-2,2.3,befriedigend,594611.573,5648748.825,50.98254768889727,10.347847204537135
5028582-0,2.2,befriedigend,597142.487,5646221.386,50.95940471049628,10.383216617527228
5028587-0,2.7,ausreichend,596646.406,5649572.683,50.98961610130757,10.377045954963558
5028589-0,2.5,ausreichend,594139.333,5648225.464,50.97792005594436,10.34098603573691
5028590-0,2.8,ausreichend,603766.568,5639917.693,50.90158202930243,10.47571019571519
5028591-0,2.2,befriedigend,599903.506,5641307.973,50.91476185779207,10.421170881873511
5028593-0,2.3,befriedigend,598066.675,5642003.298,50.92132786979355,10.395236469948014
5028594-0,2.4,befriedigend,597764.958,5644160.112,50.94076873273157,10.391523710133416
5028603-0,2.1,befriedigend,596777.81,5646580.76,50.96269683711363,10.378121161790222
5028604-1,2.2,befriedigend,604514.035,5644754.599,50.94492899472264,10.487722822009609
5028604-2,2.2,befriedigend,604514.035,5644754.599,50.94492899472264,10.487722822009609
5028605-0,2.3,befriedigend,604429.843,5646227.018,50.958180629162925,10.486947183240028
5028607-1,2.2,befriedigend,604202.465,5648424.551,50.97797658358067,10.48434037560709
5028609-2,2.5,ausreichend,601887.532,5649802.709,50.99078001031444,10.451762569133585
5029530-2,2.4,befriedigend,616791.513,5640874.483,50.9076947587255,10.661171249947703
5029531-0,2.2,befriedigend,616282.37,5640932.312,50.908317366379826,10.653951167907097
5029532-2,2.2,befriedigend,615338.5,5640816.98,50.90747002369437,10.640495419038881
5029533-1,2.3,befriedigend,614760.237,5640758.625,50.90706072374177,10.632255832030333
5029533-2,2.3,befriedigend,614760.237,5640758.625,50.90706072374177,10.632255832030333
5029534-1,2.2,befriedigend,613905.968,5640707.12,50.90676694376836,10.620094545339567
5029534-2,2.2,befriedigend,613905.968,5640707.12,50.90676694376836,10.620094545339567
5029535-2,2.2,befriedigend,613055.032,5640620.655,50.906156983588275,10.607969939651477
5029539-A2,2.2,befriedigend,610654.514,5641892.419,50.9180543164651,10.574227232283953
5029541-1,2.2,befriedigend,610512.481,5641946.793,50.91857031717545,10.572223887233005
5029547-2,2.2,befriedigend,607218.167,5642266.215,50.92206328871703,10.52546872766802
5029548-2,2.2,befriedigend,605892.779,5643107.022,50.929866514156885,10.506862723268947
5030525-2,2.5,ausreichend,621530.805,5640286.992,50.901435744796,10.728352311082714
5030526-1,2.9,ausreichend,620203.567,5640237.895,50.90127227379412,10.709469839143441
5030526-2,2.2,befriedigend,620203.567,5640237.895,50.90127227379412,10.709469839143441
5030527-1,2.8,ausreichend,619581.607,5640214.705,50.901192976784465,10.70062124176425
5030527-2,2.2,befriedigend,619581.607,5640214.705,50.901192976784465,10.70062124176425
5030530-0,3.3,nicht ausreichend,621427.282,5641229.772,50.90993175771382,10.727194402994638
5030531-0,2.3,befriedigend,620605.668,5644171.374,50.93654484895461,10.716486227189115
5030532-0,2.2,befriedigend,620564.513,5644411.517,50.93871199467259,10.715980245713792
5031526-1,2.5,ausreichend,634193.561,5650510.617,50.99051738266618,10.91210104961523
5031526-2,2.5,ausreichend,634193.561,5650510.617,50.99051738266618,10.91210104961523
5031530-1,2.1,befriedigend,635012.006,5648154.347,50.96914909909524,10.922880710765934
5031530-2,2.1,befriedigend,635012.006,5648154.347,50.96914909909524,10.922880710765934
5031532-2,2.3,befriedigend,636331.044,5646680.181,50.955589510716166,10.94110299853314
5031533-0,2.3,befriedigend,636567.074,5646402.21,50.95303539204698,10.944357276762947
5031534-0,2.2,befriedigend,637118.53,5645510.054,50.944886334563925,10.951867743169451
5031537-0,2.3,befriedigend,636630.727,5642184.107,50.91511044765091,10.943681551716049
5031538-0,2.3,befriedigend,636670.482,5641212.57,50.90636938734171,10.943882888001106
5031539-0,2.2,befriedigend,636759.979,5640810.005,50.90273015523695,10.945004217169163
5032509-0,2.3,befriedigend,650328.52,5643831.241,50.92650694882957,11.139084002049042
5032511-1,2.2,befriedigend,648485.41,5643065.569,50.92010357689868,11.112565072621162
5032513-0,2.4,befriedigend,647579.898,5642606.567,50.91621102168079,11.099505540761339
5032516-0,2.3,befriedigend,643999.169,5641715.189,50.909104901339845,11.048248722491575
5032517-1,2.2,befriedigend,642696.734,5641531.355,50.907776223236816,11.029663452210986
5032560-1,2.3,befriedigend,646862.477,5649408.205,50.977517570813916,11.092049547935469
5032560-2,2.2,befriedigend,646875.903,5649405.283,50.977487887905575,11.092239483792905
5032561-1,2.3,befriedigend,646772.509,5649915.831,50.98210230918389,11.090973842382397
5032561-2,2.3,befriedigend,646772.509,5649915.831,50.98210230918389,11.090973842382397
5032563-0,2.3,befriedigend,646378.269,5650681.624,50.98908451876824,11.085669830489746
5032564-2,2.2,befriedigend,645555.153,5651555.229,50.997143998625376,11.074300001755514
5032565-0,2.5,ausreichend,649238.782,5649110.452,50.97423092467066,11.125752965289353
5032566-0,2.4,befriedigend,650009.165,5648705.275,50.97038974515513,11.13655099973428
5032567-0,2.3,befriedigend,651019.472,5647688.478,50.96098859117621,11.150507695444999
5032569-0,2.9,ausreichend,646742.968,5642232.053,50.913058809856956,11.087457022483527
5033502-1,2.2,befriedigend,662684.578,5646058.864,50.943170895526244,11.315749973976985
5033505-1,2.5,ausreichend,659437.064,5646474.065,50.94780887155803,11.269743843028088
5033505-2,2.2,befriedigend,659437.064,5646474.065,50.94780887155803,11.269743843028088
5033506-1,2.1,befriedigend,658645.991,5646497.604,50.948238629776,11.25850177234156
5033506-2,2.5,ausreichend,658645.991,5646497.604,50.948238629776,11.25850177234156
5033507-1,2.3,befriedigend,657467.922,5646609.928,50.949570946148974,11.24179300367501
5033508-2,2.3,befriedigend,656555.664,5646666.775,50.95033024478679,11.228840617410544
5033509-1,2.2,befriedigend,655951.745,5646611.383,50.94999621055886,11.220225977751056
5033510-1,2.1,befriedigend,654776.084,5646488.164,50.94920585140513,11.203449447204411
5033510-2,2.2,befriedigend,654776.084,5646488.164,50.94920585140513,11.203449447204411
5033512-1,2.4,befriedigend,653130.262,5646072.114,50.945906760903725,11.179862202968128
5033513-1,2.7,ausreichend,652707.15,5645905.04,50.94451764708843,11.17377364902705
5033513-2,2.8,ausreichend,652707.15,5645905.04,50.94451764708843,11.17377364902705
5033514-1,2.2,befriedigend,652163.086,5645630.281,50.94219247025167,11.165920093317112
5033516-0,2.3,befriedigend,660273.809,5641545.652,50.90329266190396,11.27947939147056
5033541-0,2.3,befriedigend,652148.298,5648532.822,50.968279000471284,11.166922967552935
5034500-1,2.2,befriedigend,671188.236,5641485.744,50.899621807682415,11.434535732060358
5034500-2,2.2,befriedigend,671188.236,5641485.744,50.899621807682415,11.434535732060358
5034503-2,2.3,befriedigend,669793.402,5642749.021,50.911383713925254,11.415305723621724
5034506-1,2.4,befriedigend,668163.115,5644672.684,50.929144643234174,11.393023544593829
5034506-2,2.7,ausreichend,668170.499,5644665.955,50.929082032245994,11.393125419645498
5034507-1,2.2,befriedigend,667867.619,5644943.168,50.93166094778824,11.388946994036935
5034507-2,2.2,befriedigend,667867.619,5644943.168,50.93166094778824,11.388946994036935
5034508-2,2.2,befriedigend,667166.2,5645392.824,50.93590473967392,11.379180462891156
5034510-1,2.3,befriedigend,665252.803,5645508.347,50.937494147688135,11.352025245130632
5034513-0,2.4,befriedigend,668353.8,5645812.485,50.9393298320069,11.396261033326944
5034522-0,2.3,befriedigend,672711.534,5648808.541,50.96495861344604,11.459647666928955
5034523-0,2.3,befriedigend,664539.084,5650154.573,50.97944474579394,11.34397657950372
5035542-0,2.7,ausreichend,677983.254,5646691.503,50.94433527248891,11.533611759071373
5035545-0,2.8,ausreichend,686760.064,5651547.362,50.98517883772312,11.660902525632197
5037500-0,2.4,befriedigend,704678.71,5653616.164,50.99766814339827,11.917029257480312
5037503-1,2.2,befriedigend,702776.058,5651879.271,50.98274249346904,11.888980841263134
5037503-2,2.2,befriedigend,702776.058,5651879.271,50.98274249346904,11.888980841263134
5037510-1,2.3,befriedigend,700970.572,5650593.445,50.971827070065125,11.86258160390722
5037510-2,2.2,befriedigend,700970.572,5650593.445,50.971827070065125,11.86258160390722
5037513-0,2.3,befriedigend,700579.236,5649596.339,50.96300809269607,11.8564651728316
5037518-0,2.5,ausreichend,699066.052,5647719.211,50.94667329764147,11.833917706677251
5037519-1,2.2,befriedigend,699216.677,5646750.16,50.93791767772411,11.83552932056402
5037519-2,2.2,befriedigend,699216.677,5646750.16,50.93791767772411,11.83552932056402
5037522-0,2.3,befriedigend,699760.039,5643828.966,50.91149291262859,11.841652961512413
5037523-0,2.2,befriedigend,699917.957,5642660.292,50.90094172951367,11.84325646972716
5038549-2,2.2,befriedigend,715488.988,5644183.961,50.90902440125492,12.065282315679607
5038552-1,2.2,befriedigend,714029.618,5643889.207,50.90692036600724,12.044381722578493
5038576-0,2.2,befriedigend,718318.357,5644345.058,50.909408057851294,12.105563022804027
5038582-0,2.5,ausreichend,720203.837,5644219.983,50.90756896567527,12.132265742115651
5040551-0,2.3,befriedigend,742089.101,5646374.384,50.918148371788924,12.444425346640909
5040554-0,3.0,nicht ausreichend,740798.343,5648153.677,50.93466012495266,12.427270516204775
5040591-0,2.3,befriedigend,739838.946,5650929.663,50.959978701325646,12.41546916714952
5041600-0,3.4,nicht ausreichend,756342.698,5645125.429,50.900786758153,12.645920790711042
5042642-1,2.4,befriedigend,762709.014,5645748.104,50.903514166856695,12.736712469430278
5042642-2,2.4,befriedigend,762718.378,5645740.596,50.90344253455924,12.73683995727259
5042657-0,2.8,ausreichend,759578.154,5647614.969,50.92168289983866,12.693606873496908
5042658-1,2.8,ausreichend,759191.938,5648553.375,50.93027768282999,12.688790324301396
5042660-0,2.2,befriedigend,759177.229,5650257.626,50.94557813917783,12.689793264986196
5042661-0,2.2,befriedigend,759222.616,5650670.597,50.94926370638847,12.690731841864602
5042662-0,2.3,befriedigend,759168.257,5651550.269,50.95718223524898,12.690585630122378
5042663-0,2.3,befriedigend,759330.243,5653172.755,50.971669347392464,12.694043307264616
5042665-0,2.4,befriedigend,759016.885,5655876.179,50.996070439805685,12.691515709579088
5043500-1,2.4,befriedigend,774470.126,5646368.533,50.90361203285775,12.904059973442896
5043501-0,2.5,ausreichend,774094.636,5647649.629,50.91528407599863,12.899693966636987
5043504-0,2.7,ausreichend,769604.265,5653882.123,50.97331879217841,12.840572980744888
5043540-0,2.4,befriedigend,778868.95,5646701.133,50.904488941068806,12.966723780376157
5043703-1,2.3,befriedigend,779578.132,5647264.821,50.90920294248992,12.97721703955319
5043703-2,2.4,befriedigend,779578.132,5647264.821,50.90920294248992,12.97721703955319
5043705-1,2.3,befriedigend,779095.086,5646940.668,50.906528598094546,12.97011522176646
5044500-0,3.0,nicht ausreichend,782113.617,5646422.512,50.900413967965385,13.01254155260436
5044501-0,2.3,befriedigend,782263.39,5646456.771,50.90064813127409,13.014692679205012
5044503-0,2.5,ausreichend,784450.44,5648844.361,50.92099257121518,13.047577123678884
5044504-0,2.3,befriedigend,785861.072,5650498.551,50.935133754108904,13.068892139260232
